i,val_rmse,val_r2,train_rmse,train_r2,gap_rmse,model__l2_regularization,model__learning_rate,model__max_bins,model__max_depth,model__max_iter,model__max_leaf_nodes,model__min_samples_leaf
2369,0.11938377650738495,0.747450613279568,0.07072584005888237,0.9106277659440236,0.04865793644850258,1.0,0.05,255,,800,15,20
2360,0.11938377650738495,0.747450613279568,0.07072584005888237,0.9106277659440236,0.04865793644850258,1.0,0.05,255,,400,15,20
704,0.11970842011164771,0.7460752166818512,0.07027301640505575,0.9117685175273034,0.04943540370659197,0.0,0.1,128,7.0,200,15,20
848,0.11974203314111576,0.7459325971482078,0.06744670102599419,0.9187229729825545,0.052295332115121565,0.0,0.1,255,,400,15,20
857,0.11974203314111576,0.7459325971482078,0.06744670102599419,0.9187229729825545,0.052295332115121565,0.0,0.1,255,,800,15,20
839,0.11976815826250911,0.745821721031418,0.06878410985734226,0.9154677112458427,0.05098404840516685,0.0,0.1,255,,200,15,20
713,0.11978115126263157,0.7457665691848011,0.07004442883080621,0.9123415914846573,0.049736722431825364,0.0,0.1,128,7.0,400,15,20
722,0.11978115126263157,0.7457665691848011,0.07004442883080621,0.9123415914846573,0.049736722431825364,0.0,0.1,128,7.0,800,15,20
2154,0.11989736684510127,0.7452729987169028,0.08150226682076274,0.8813177527925438,0.03839510002433853,1.0,0.03,255,,800,15,50
2145,0.11996316903313359,0.7449933229569827,0.08232118140652413,0.8789207913147359,0.03764198762660946,1.0,0.03,255,,400,15,50
389,0.12007486286942815,0.7445182449156347,0.08290164856255784,0.8772072519209512,0.0371732143068703,0.0,0.03,255,7.0,400,15,20
633,0.12041865913301339,0.7430531686684652,0.08031972805262472,0.8847367545435935,0.04009893108038867,0.0,0.05,255,,400,15,50
642,0.12041865913301339,0.7430531686684652,0.08031972805262472,0.8847367545435935,0.04009893108038867,0.0,0.05,255,,800,15,50
2036,0.12071274422826664,0.7417966108397636,0.08361193778818225,0.8750940972472093,0.037100806440084386,1.0,0.03,128,,400,15,20
309,0.12085447630445517,0.7411899278145798,0.08454034379282029,0.8723048495051458,0.036314132511634886,0.0,0.03,128,,400,15,50
1263,0.12094663407541222,0.7407950652653512,0.08141094259637274,0.8815835734188877,0.03953569147903947,0.1,0.03,255,7.0,800,15,50
2568,0.12133154181371342,0.7391426217243322,0.07079891863993805,0.9104429800079241,0.05053262317377537,1.0,0.1,255,,200,15,50
2577,0.1213461643907393,0.7390797421647216,0.0706896577525582,0.9107191856116192,0.050656506638181095,1.0,0.1,255,,400,15,50
2586,0.1213461643907393,0.7390797421647216,0.0706896577525582,0.9107191856116192,0.050656506638181095,1.0,0.1,255,,800,15,50
1506,0.1215200948366667,0.7383312306489058,0.07683877754809756,0.8945109748523467,0.04468131728856914,0.1,0.05,255,,800,15,50
1497,0.1215200948366667,0.7383312306489058,0.07683877754809756,0.8945109748523467,0.04468131728856914,0.1,0.05,255,,400,15,50
1567,0.1218924586786193,0.7367251543720217,0.08323263801831643,0.8762247807519111,0.038659820660302865,0.1,0.1,128,7.0,200,15,10
1576,0.1218924586786193,0.7367251543720217,0.08323263801831643,0.8762247807519111,0.038659820660302865,0.1,0.1,128,7.0,400,15,10
1585,0.1218924586786193,0.7367251543720217,0.08323263801831643,0.8762247807519111,0.038659820660302865,0.1,0.1,128,7.0,800,15,10
1254,0.12210742051167081,0.7357957458283775,0.08347008122440382,0.8755175700616944,0.038637339287266995,0.1,0.03,255,7.0,400,15,50
1144,0.12223732553776104,0.735233294881868,0.08391851049646162,0.8741764545217023,0.038318815041299414,0.1,0.03,128,7.0,400,15,10
1153,0.12225291335664572,0.7351657639771133,0.08372332271527677,0.8747610849476457,0.038529590641368947,0.1,0.03,128,7.0,800,15,10
2539,0.12226981673223576,0.7350925239713398,0.07972157259582716,0.8864471342157928,0.042548244136408606,1.0,0.1,255,7.0,200,15,10
2557,0.12226981673223576,0.7350925239713398,0.07972157259582716,0.8864471342157928,0.042548244136408606,1.0,0.1,255,7.0,800,15,10
2548,0.12226981673223576,0.7350925239713398,0.07972157259582716,0.8864471342157928,0.042548244136408606,1.0,0.1,255,7.0,400,15,10
506,0.12235075676837712,0.7347416815769188,0.078253869787598,0.8905897446094866,0.04409688698077911,0.0,0.05,128,7.0,800,15,20
497,0.12235075676837712,0.7347416815769188,0.078253869787598,0.8905897446094866,0.04409688698077911,0.0,0.05,128,7.0,400,15,20
631,0.12246606946117396,0.7342414465826939,0.07667990573133245,0.8949467419979832,0.04578616372984151,0.0,0.05,255,,400,15,10
640,0.12246606946117396,0.7342414465826939,0.07667990573133245,0.8949467419979832,0.04578616372984151,0.0,0.05,255,,800,15,10
1184,0.12255112833662557,0.7338721528837073,0.04714866510911002,0.9602821997097908,0.07540246322751555,0.1,0.03,128,,800,31,20
2224,0.12325721700116088,0.7307966824581278,0.07821989385793458,0.890684730535875,0.045037323143226296,1.0,0.05,128,7.0,400,15,10
2233,0.12325721700116088,0.7307966824581278,0.07821989385793458,0.890684730535875,0.045037323143226296,1.0,0.05,128,7.0,800,15,10
804,0.12417583653321536,0.7267690569531581,0.0791369497122077,0.888106464021487,0.045038886821007665,0.0,0.1,255,5.0,800,15,50
795,0.12417583653321536,0.7267690569531581,0.0791369497122077,0.888106464021487,0.045038886821007665,0.0,0.1,255,5.0,400,15,50
786,0.12417583653321536,0.7267690569531581,0.0791369497122077,0.888106464021487,0.045038886821007665,0.0,0.1,255,5.0,200,15,50
2262,0.12421136703097355,0.7266126751551764,0.0835330450625476,0.8753296980091749,0.04067832196842594,1.0,0.05,128,,800,15,50
2253,0.12421136703097355,0.7266126751551764,0.0835330450625476,0.8753296980091749,0.04067832196842594,1.0,0.05,128,,400,15,50
424,0.12426691540916222,0.7263680982121897,0.07242565262163321,0.9062802288055948,0.05184126278752901,0.0,0.03,255,,800,15,10
739,0.1243890787822967,0.7258298338321472,0.07120378284640397,0.9094157862427249,0.05318529593589273,0.0,0.1,128,,400,15,10
748,0.1243890787822967,0.7258298338321472,0.07120378284640397,0.9094157862427249,0.05318529593589273,0.0,0.1,128,,800,15,10
730,0.1244822327129514,0.7254190326227035,0.07283129310342491,0.9052274804224478,0.05165093960952649,0.0,0.1,128,,200,15,10
488,0.12462475200620667,0.7247899390367656,0.09020009437125176,0.8546348271893635,0.034424657634954905,0.0,0.05,128,7.0,200,15,20
1391,0.12463486771286188,0.724745259995309,0.056372158049290806,0.9432225730972639,0.06826270966357106,0.1,0.05,128,,400,31,20
1400,0.12463486771286188,0.724745259995309,0.056372158049290806,0.9432225730972639,0.06826270966357106,0.1,0.05,128,,800,31,20
1469,0.12477622470802482,0.7241205351737703,0.08415150722890678,0.8734767954629871,0.04062471747911804,0.1,0.05,255,7.0,400,15,20
1478,0.12477622470802482,0.7241205351737703,0.08415150722890678,0.8734767954629871,0.04062471747911804,0.1,0.05,255,7.0,800,15,20
1181,0.1251140545478356,0.722624633452321,0.08420097409707035,0.8733280032092139,0.04091308045076526,0.1,0.03,128,,800,15,20
1172,0.12515448643726587,0.7224453310984502,0.0851597608996014,0.8704267798715591,0.03999472553766448,0.1,0.03,128,,400,15,20
417,0.12553933312904003,0.7207357603539831,0.08737157070003662,0.8636086991706119,0.03816776242900341,0.0,0.03,255,,400,15,50
426,0.12553933312904003,0.7207357603539831,0.08737157070003662,0.8636086991706119,0.03816776242900341,0.0,0.03,255,,800,15,50
1183,0.1255473372842229,0.7207001484781843,0.054766500805763584,0.946410911275934,0.07078083647845931,0.1,0.03,128,,800,31,10
2153,0.12582046775951414,0.7194835829521491,0.08326638666842723,0.8761243851967975,0.04255408109108691,1.0,0.03,255,,800,15,20
2458,0.12595212210999288,0.7188962297315502,0.071780612437337,0.9079421762450544,0.05417150967265588,1.0,0.1,128,,200,15,10
2144,0.12596792797541567,0.7188256732840332,0.0860251693525363,0.867779907210856,0.03994275862287937,1.0,0.03,255,,400,15,20
2467,0.12606089494032285,0.7184104950701806,0.063361834160332,0.9282698290281115,0.06269906077999085,1.0,0.1,128,,400,15,10
2476,0.12606089494032285,0.7184104950701806,0.063361834160332,0.9282698290281115,0.06269906077999085,1.0,0.1,128,,800,15,10
291,0.12629957319265744,0.7173431868216051,0.08614429373318344,0.8674134669649987,0.040155279459474,0.0,0.03,128,7.0,800,15,50
282,0.12637097637259212,0.7170234976908622,0.0884048712443772,0.860363557116593,0.037966105128214925,0.0,0.03,128,7.0,400,15,50
1180,0.1265666698193919,0.716146405089212,0.09009843911949157,0.8549622948366746,0.036468230699900336,0.1,0.03,128,,800,15,10
1171,0.1265666698193919,0.716146405089212,0.09009843911949157,0.8549622948366746,0.036468230699900336,0.1,0.03,128,,400,15,10
1292,0.12661653622872568,0.7159226882447298,0.05491563894878357,0.94611865016508,0.07170089727994211,0.1,0.03,255,,800,31,20
525,0.1267632943397792,0.715263772557856,0.09335717601406618,0.8442809314155704,0.033406118325713025,0.0,0.05,128,,400,15,50
516,0.1267632943397792,0.715263772557856,0.09335717601406618,0.8442809314155704,0.033406118325713025,0.0,0.05,128,,200,15,50
534,0.1267632943397792,0.715263772557856,0.09335717601406618,0.8442809314155704,0.033406118325713025,0.0,0.05,128,,800,15,50
1261,0.12702727797609714,0.7140766154849894,0.08492186580581743,0.8711496982594833,0.042105412170279716,0.1,0.03,255,7.0,800,15,10
289,0.12733287078078534,0.712699254151278,0.08826763580141589,0.8607967503312354,0.03906523497936945,0.0,0.03,128,7.0,800,15,10
280,0.12733287078078534,0.712699254151278,0.08826763580141589,0.8607967503312354,0.03906523497936945,0.0,0.03,128,7.0,400,15,10
1289,0.12741291157906082,0.7123379490394459,0.08479836791265205,0.8715241876815152,0.042614543666408766,0.1,0.03,255,,800,15,20
641,0.1278881710803632,0.7101879455894607,0.08207083691887844,0.8796560922962777,0.04581733416148477,0.0,0.05,255,,800,15,20
632,0.1278881710803632,0.7101879455894607,0.08207083691887844,0.8796560922962777,0.04581733416148477,0.0,0.05,255,,400,15,20
1174,0.12791348248840623,0.7100732160249847,0.061390006294486384,0.9326648641127013,0.06652347619391985,0.1,0.03,128,,400,31,10
595,0.1280070590142057,0.7096488625572579,0.0916247629392548,0.8500066126405326,0.0363822960749509,0.0,0.05,255,7.0,200,15,10
622,0.12802521712993115,0.7095664826707944,0.0909376239770805,0.8522479243755224,0.03708759315285065,0.0,0.05,255,,200,15,10
604,0.12807695212891915,0.7093317068355253,0.09089050965950383,0.8524009839039832,0.03718644246941531,0.0,0.05,255,7.0,400,15,10
613,0.12807695212891915,0.7093317068355253,0.09089050965950383,0.8524009839039832,0.03718644246941531,0.0,0.05,255,7.0,800,15,10
2143,0.12809870784770863,0.7092329500392767,0.08777878217762428,0.8623343823604155,0.040319925670084356,1.0,0.03,255,,400,15,10
2152,0.12810406085791715,0.7092086482873842,0.08763447561150514,0.8627866493517051,0.040469585246412004,1.0,0.03,255,,800,15,10
1146,0.12841195504702937,0.7078091522572125,0.0925331371804559,0.8470177803283512,0.03587881786657347,0.1,0.03,128,7.0,400,15,50
1155,0.12841195504702937,0.7078091522572125,0.0925331371804559,0.8470177803283512,0.03587881786657347,0.1,0.03,128,7.0,800,15,50
1252,0.12847869166281814,0.7075053659713311,0.08858890475228853,0.8597815861968696,0.03988978691052961,0.1,0.03,255,7.0,400,15,10
1504,0.12850860113421472,0.7073691662938053,0.07957003591901651,0.8868784119545904,0.04893856521519821,0.1,0.05,255,,800,15,10
1495,0.12850860113421472,0.7073691662938053,0.07957003591901651,0.8868784119545904,0.04893856521519821,0.1,0.05,255,,400,15,10
1175,0.12853685414655774,0.7072404805665681,0.060453978074383186,0.9347025602382912,0.06808287607217456,0.1,0.03,128,,400,31,20
1363,0.1286814880718429,0.7065812644749473,0.06162315847941407,0.9321524306683442,0.06705832959242883,0.1,0.05,128,7.0,400,31,10
1372,0.1286814880718429,0.7065812644749473,0.06162315847941407,0.9321524306683442,0.06705832959242883,0.1,0.05,128,7.0,800,31,10
388,0.1287783879528089,0.7061391970725437,0.0906260243908227,0.8532587404935247,0.038152363561986216,0.0,0.03,255,7.0,400,15,10
397,0.1287783879528089,0.7061391970725437,0.0906260243908227,0.8532587404935247,0.038152363561986216,0.0,0.03,255,7.0,800,15,10
317,0.1288164485618574,0.7059654695688509,0.08168857492803164,0.8807745350812473,0.047127873633825756,0.0,0.03,128,,800,15,20
624,0.12894833114284357,0.7053630948919252,0.09436074666860557,0.8409150401794541,0.034587584474238,0.0,0.05,255,,200,15,50
2255,0.12919626097901102,0.7042290049019506,0.057357516657882905,0.9412203406401931,0.0718387443211281,1.0,0.05,128,,400,31,20
2264,0.12919626097901102,0.7042290049019506,0.057357516657882905,0.9412203406401931,0.0718387443211281,1.0,0.05,128,,800,31,20
1283,0.1292432395435571,0.7040138682885256,0.06064777033319126,0.9342832521660773,0.06859546921036583,0.1,0.03,255,,400,31,20
2343,0.12928606371366216,0.7038176884270495,0.09095388905897751,0.852195065846275,0.03833217465468465,1.0,0.05,255,7.0,800,15,50
2334,0.12928606371366216,0.7038176884270495,0.09095388905897751,0.852195065846275,0.03833217465468465,1.0,0.05,255,7.0,400,15,50
1280,0.1293778889835421,0.7033968127620656,0.08877988102713696,0.859176380516134,0.04059800795640514,0.1,0.03,255,,400,15,20
2370,0.12937850455296854,0.7033939903278825,0.08885144956538772,0.8589492434032795,0.040527054987580816,1.0,0.05,255,,800,15,50
2361,0.12937850455296854,0.7033939903278825,0.08885144956538772,0.8589492434032795,0.040527054987580816,1.0,0.05,255,,400,15,50
1382,0.12943831037109765,0.7031197119221263,0.0658920637970166,0.9224266395086114,0.06354624657408105,0.1,0.05,128,,200,31,20
1500,0.12953130057931247,0.7026929931813131,0.058548228093822756,0.9387545405071314,0.07098307248548971,0.1,0.05,255,,400,31,50
1509,0.12953130057931247,0.7026929931813131,0.058548228093822756,0.9387545405071314,0.07098307248548971,0.1,0.05,255,,800,31,50
831,0.1295744224844561,0.7024950089335136,0.0826308895864613,0.8780080308231109,0.046943532897994814,0.0,0.1,255,7.0,800,15,50
822,0.1295744224844561,0.7024950089335136,0.0826308895864613,0.8780080308231109,0.046943532897994814,0.0,0.1,255,7.0,400,15,50
813,0.1295744224844561,0.7024950089335136,0.0826308895864613,0.8780080308231109,0.046943532897994814,0.0,0.1,255,7.0,200,15,50
1460,0.12966242492785016,0.7020907616090407,0.09345195527420536,0.8439645887278644,0.0362104696536448,0.1,0.05,255,7.0,200,15,20
427,0.12969984151847408,0.7019188019017222,0.05480973508636648,0.9463262682852817,0.0748901064321076,0.0,0.03,255,,800,31,10
2019,0.12971429557168598,0.7018523604701529,0.09451252743665488,0.8404028471779529,0.035201768135031106,1.0,0.03,128,7.0,800,15,50
2010,0.12971429557168598,0.7018523604701529,0.09451252743665488,0.8404028471779529,0.035201768135031106,1.0,0.03,128,7.0,400,15,50
1597,0.1297308381603233,0.7017763095116665,0.05136567440508594,0.9528596965110495,0.07836516375523736,0.1,0.1,128,,200,31,10
1606,0.12979440031975872,0.7014840060662704,0.05020369063079122,0.9549683692633117,0.0795907096889675,0.1,0.1,128,,400,31,10
1615,0.12979440031975872,0.7014840060662704,0.05020369063079122,0.9549683692633117,0.0795907096889675,0.1,0.1,128,,800,31,10
496,0.12982985780830195,0.7013208854204889,0.09613374350946592,0.8348806030680143,0.033696114298836025,0.0,0.05,128,7.0,400,15,10
505,0.12982985780830195,0.7013208854204889,0.09613374350946592,0.8348806030680143,0.033696114298836025,0.0,0.05,128,7.0,800,15,10
487,0.12982985780830195,0.7013208854204889,0.09613374350946592,0.8348806030680143,0.033696114298836025,0.0,0.05,128,7.0,200,15,10
614,0.12987603380821858,0.7011083879312727,0.08751401851345181,0.8631636006028554,0.04236201529476677,0.0,0.05,255,7.0,800,15,20
605,0.12987603380821858,0.7011083879312727,0.08751401851345181,0.8631636006028554,0.04236201529476677,0.0,0.05,255,7.0,400,15,20
292,0.13002266627555273,0.700433098516758,0.06100629326510363,0.9335039786001501,0.0690163730104491,0.0,0.03,128,7.0,800,31,10
1333,0.1300412563303144,0.7003474309423935,0.09034865466592407,0.8541555976046185,0.03969260166439034,0.1,0.05,128,5.0,400,15,10
1342,0.1300412563303144,0.7003474309423935,0.09034865466592407,0.8541555976046185,0.03969260166439034,0.1,0.05,128,5.0,800,15,10
1488,0.13004376916693375,0.7003358502295505,0.09401993297787595,0.8420621362098757,0.0360238361890578,0.1,0.05,255,,200,15,50
1580,0.1300794609601778,0.7001713361018159,0.06331813584222358,0.9283687342129234,0.06676132511795423,0.1,0.1,128,7.0,400,31,20
1589,0.1300794609601778,0.7001713361018159,0.06331813584222358,0.9283687342129234,0.06676132511795423,0.1,0.1,128,7.0,800,31,20
1571,0.1300794609601778,0.7001713361018159,0.06331813584222358,0.9283687342129234,0.06676132511795423,0.1,0.1,128,7.0,200,31,20
2049,0.13009805967623245,0.7000855911763435,0.06170735937422749,0.9319668923367617,0.06839070030200495,1.0,0.03,128,,800,31,50
1279,0.13021718395212575,0.6995361065241998,0.08875231289955503,0.859263824669068,0.041464871052570726,0.1,0.03,255,,400,15,10
1288,0.13021718395212575,0.6995361065241998,0.08875231289955503,0.859263824669068,0.041464871052570726,0.1,0.03,255,,800,15,10
283,0.130258532644004,0.6993452598006389,0.06375439135827979,0.9273782695549572,0.06650414128572421,0.0,0.03,128,7.0,400,31,10
2359,0.13031031982459076,0.6991061483025869,0.08408311806174387,0.8736823604216453,0.04622720176284689,1.0,0.05,255,,400,15,10
2368,0.13031031982459076,0.6991061483025869,0.08408311806174387,0.8736823604216453,0.04622720176284689,1.0,0.05,255,,800,15,10
842,0.13052680677819162,0.6981055567576223,0.05393729486918709,0.9480213844557461,0.07658951190900454,0.0,0.1,255,,200,31,20
860,0.13052680677819162,0.6981055567576223,0.05393729486918709,0.9480213844557461,0.07658951190900454,0.0,0.1,255,,800,31,20
851,0.13052680677819162,0.6981055567576223,0.05393729486918709,0.9480213844557461,0.07658951190900454,0.0,0.1,255,,400,31,20
2244,0.13070666797884253,0.6972729843617331,0.09599407182673493,0.8353600549139031,0.0347125961521076,1.0,0.05,128,,200,15,50
2215,0.13077064901687457,0.6969765415019973,0.0955890445698849,0.8367464527413844,0.03518160444698967,1.0,0.05,128,7.0,200,15,10
2018,0.13081739227902056,0.6967598745887316,0.09370136038766991,0.8431306209633673,0.037116031891350654,1.0,0.03,128,7.0,800,15,20
2009,0.13081739227902056,0.6967598745887316,0.09370136038766991,0.8431306209633673,0.037116031891350654,1.0,0.03,128,7.0,400,15,20
937,0.13087390418277256,0.6964978241392413,0.10021459675313368,0.8205645072497504,0.030659307429638877,0.1,0.01,128,7.0,800,15,10
2040,0.1309072592064317,0.6963431009749258,0.06561542805370749,0.9230766272608364,0.06529183115272422,1.0,0.03,128,,400,31,50
1291,0.13095708474256787,0.6961119029920178,0.057690801911206055,0.9405352583213715,0.07326628283136181,0.1,0.03,255,,800,31,10
2125,0.1310991418424788,0.6954522536708488,0.09111716845883917,0.8516639140002129,0.03998197338363964,1.0,0.03,255,7.0,800,15,10
2116,0.1310991418424788,0.6954522536708488,0.09111716845883917,0.8516639140002129,0.03998197338363964,1.0,0.03,255,7.0,400,15,10
1470,0.13122255191849863,0.6948786122273578,0.08819790273302773,0.8610166097453548,0.0430246491854709,0.1,0.05,255,7.0,400,15,50
1479,0.13122255191849863,0.6948786122273578,0.08819790273302773,0.8610166097453548,0.0430246491854709,0.1,0.05,255,7.0,800,15,50
2147,0.1312293104346194,0.6948471813354404,0.06397779350418219,0.9268684293660637,0.06725151693043722,1.0,0.03,255,,400,31,20
2156,0.1312293104346194,0.6948471813354404,0.06397779350418219,0.9268684293660637,0.06725151693043722,1.0,0.03,255,,800,31,20
1694,0.13128904354300291,0.6945693184892643,0.08640149612345158,0.8666205535742411,0.04488754741955134,0.1,0.1,255,7.0,800,15,20
1685,0.13128904354300291,0.6945693184892643,0.08640149612345158,0.8666205535742411,0.04488754741955134,0.1,0.1,255,7.0,400,15,20
1676,0.13128904354300291,0.6945693184892643,0.08640149612345158,0.8666205535742411,0.04488754741955134,0.1,0.1,255,7.0,200,15,20
2351,0.13160246574008563,0.6931092877389481,0.09609636548814596,0.8350089791463691,0.035506100251939676,1.0,0.05,255,,200,15,20
1281,0.13162648773353441,0.6929972412135006,0.09669775266398264,0.8329374343555079,0.03492873506955177,0.1,0.03,255,,400,15,50
1290,0.13162648773353441,0.6929972412135006,0.09669775266398264,0.8329374343555079,0.03492873506955177,0.1,0.03,255,,800,15,50
2341,0.1317583716005336,0.6923817268797745,0.08332809726642129,0.8759407031299945,0.048430274334112317,1.0,0.05,255,7.0,800,15,10
2332,0.1317583716005336,0.6923817268797745,0.08332809726642129,0.8759407031299945,0.048430274334112317,1.0,0.05,255,7.0,400,15,10
1508,0.13176554550106404,0.6923482279385872,0.054623686657969496,0.9466900345073782,0.07714185884309455,0.1,0.05,255,,800,31,20
1499,0.13176554550106404,0.6923482279385872,0.054623686657969496,0.9466900345073782,0.07714185884309455,0.1,0.05,255,,400,31,20
1579,0.13198767940535755,0.6913100583071649,0.0638238809897727,0.927219873956048,0.06816379841558486,0.1,0.1,128,7.0,400,31,10
1588,0.13198767940535755,0.6913100583071649,0.0638238809897727,0.927219873956048,0.06816379841558486,0.1,0.1,128,7.0,800,31,10
1570,0.13198767940535755,0.6913100583071649,0.0638238809897727,0.927219873956048,0.06816379841558486,0.1,0.1,128,7.0,200,31,10
308,0.13204684789683827,0.6910332322853052,0.09149283565891209,0.8504382421006895,0.04055401223792618,0.0,0.03,128,,400,15,20
1293,0.13216691327498611,0.6904711124390921,0.07274550084627164,0.9054506251499794,0.059421412428714473,0.1,0.03,255,,800,31,50
1284,0.13216691327498611,0.6904711124390921,0.07274550084627164,0.9054506251499794,0.059421412428714473,0.1,0.03,255,,400,31,50
1938,0.13254878744610007,0.6886798646060677,0.10198488588904484,0.8141690642987454,0.03056390155705524,1.0,0.01,255,,800,15,50
2325,0.1326039691261182,0.6884205978956832,0.09684596558719791,0.8324249135048776,0.03575800353892028,1.0,0.05,255,7.0,200,15,50
681,0.13271957717224217,0.6878770728677508,0.09029522599985991,0.8543280399697888,0.04242435117238226,0.0,0.1,128,5.0,200,31,50
684,0.13271957717224217,0.6878770728677508,0.09029522599985991,0.8543280399697888,0.04242435117238226,0.0,0.1,128,5.0,200,63,50
690,0.13271957717224217,0.6878770728677508,0.09029522599985991,0.8543280399697888,0.04242435117238226,0.0,0.1,128,5.0,400,31,50
693,0.13271957717224217,0.6878770728677508,0.09029522599985991,0.8543280399697888,0.04242435117238226,0.0,0.1,128,5.0,400,63,50
702,0.13271957717224217,0.6878770728677508,0.09029522599985991,0.8543280399697888,0.04242435117238226,0.0,0.1,128,5.0,800,63,50
699,0.13271957717224217,0.6878770728677508,0.09029522599985991,0.8543280399697888,0.04242435117238226,0.0,0.1,128,5.0,800,31,50
1706,0.13287357716594028,0.6871523144431824,0.05124372170065726,0.9530832723928928,0.08162985546528302,0.1,0.1,255,,200,31,20
1830,0.1328974883403478,0.6870397077261652,0.10303395029385419,0.8103263128017508,0.029863538046493623,1.0,0.01,128,,800,15,50
1156,0.13292519633520003,0.686909195009292,0.06509773934021428,0.9242856498639885,0.06782745699498575,0.1,0.03,128,7.0,800,31,10
1147,0.13292519633520003,0.686909195009292,0.06509773934021428,0.9242856498639885,0.06782745699498575,0.1,0.03,128,7.0,400,31,10
293,0.13298485056516934,0.6866281138843232,0.0638551478778598,0.9271485475050961,0.06912970268730954,0.0,0.03,128,7.0,800,31,20
1282,0.13302436029733117,0.6864418809643352,0.06180849296196237,0.9317437075957311,0.0712158673353688,0.1,0.03,255,,400,31,10
74,0.1330354045153388,0.6863898130878467,0.10266685159110552,0.8116754782782355,0.03036855292423328,0.0,0.01,128,7.0,800,15,20
1715,0.13305227956728727,0.6863102474434636,0.04958177004450617,0.9560771574352415,0.0834705095227811,0.1,0.1,255,,400,31,20
1724,0.13305227956728727,0.6863102474434636,0.04958177004450617,0.9560771574352415,0.0834705095227811,0.1,0.1,255,,800,31,20
320,0.13306635841876102,0.6862438581247923,0.06600841957442563,0.9221524311277668,0.06705793884433539,0.0,0.03,128,,800,31,20
311,0.13306635841876102,0.6862438581247923,0.06600841957442563,0.9221524311277668,0.06705793884433539,0.0,0.03,128,,400,31,20
284,0.13307497410628724,0.686203227082909,0.06585044903253373,0.922524592965875,0.06722452507375351,0.0,0.03,128,7.0,400,31,20
2584,0.13318218110940028,0.6856974255564376,0.07644552385890112,0.8955879777444363,0.05673665725049916,1.0,0.1,255,,800,15,10
2575,0.13318218110940028,0.6856974255564376,0.07644552385890112,0.8955879777444363,0.05673665725049916,1.0,0.1,255,,400,15,10
2566,0.13318218110940028,0.6856974255564376,0.07644552385890112,0.8955879777444363,0.05673665725049916,1.0,0.1,255,,200,15,10
1354,0.1332337259907382,0.6854540923446276,0.07208084277200857,0.907170481745933,0.06115288321872964,0.1,0.05,128,7.0,200,31,10
1480,0.13325591777599938,0.685349300310663,0.054880324300065085,0.9461879269379762,0.07837559347593429,0.1,0.05,255,7.0,800,31,10
1471,0.13325591777599938,0.685349300310663,0.054880324300065085,0.9461879269379762,0.07837559347593429,0.1,0.05,255,7.0,400,31,10
2020,0.13338947684467461,0.6847182511964582,0.05819805365491123,0.9394849625721426,0.07519142318976338,1.0,0.03,128,7.0,800,31,10
102,0.13339827714913674,0.6846766487106839,0.10302374617962025,0.8103638801497114,0.03037453096951649,0.0,0.01,128,,800,15,50
103,0.13341903905694685,0.684578488165433,0.07468887964152612,0.9003314190574144,0.05873015941542073,0.0,0.01,128,,800,31,10
1940,0.13342967253905208,0.6845282080452453,0.07577635155124965,0.8974079359451609,0.05765332098780243,1.0,0.01,255,,800,31,20
643,0.13351322707498403,0.6841329833280585,0.04697331679377963,0.9605770754514632,0.08653991028120439,0.0,0.05,255,,800,31,10
2236,0.13372524506829164,0.6831289979399824,0.061729540133758455,0.9319179744369576,0.0719957049345332,1.0,0.05,128,7.0,800,31,10
2227,0.13372524506829164,0.6831289979399824,0.061729540133758455,0.9319179744369576,0.0719957049345332,1.0,0.05,128,7.0,400,31,10
596,0.13376566847203455,0.6829373970131425,0.09685019898072733,0.8324102628833946,0.03691546949130722,0.0,0.05,255,7.0,200,15,20
2048,0.13384267717036147,0.682572226982338,0.06283287404279468,0.9294624720108824,0.07100980312756679,1.0,0.03,128,,800,31,20
2039,0.13391025116385474,0.682251622561006,0.06378227728900958,0.9273147267183796,0.07012797387484516,1.0,0.03,128,,400,31,20
418,0.1339523878145132,0.6820516235504487,0.06322688751409329,0.9285750423565903,0.07072550030041992,0.0,0.03,255,,400,31,10
532,0.13396343818930764,0.6819991632143099,0.09282457101781402,0.8460526254482164,0.04113886717149362,0.0,0.05,128,,800,15,10
523,0.13396343818930764,0.6819991632143099,0.09282457101781402,0.8460526254482164,0.04113886717149362,0.0,0.05,128,,400,15,10
1388,0.134067632749523,0.6815042991930709,0.09939310683031444,0.8234942259535422,0.034674525919208554,0.1,0.05,128,,400,15,20
1379,0.134067632749523,0.6815042991930709,0.09939310683031444,0.8234942259535422,0.034674525919208554,0.1,0.05,128,,200,15,20
1397,0.134067632749523,0.6815042991930709,0.09939310683031444,0.8234942259535422,0.034674525919208554,0.1,0.05,128,,800,15,20
2352,0.1341079773482,0.6813125823057034,0.0984035311618107,0.8269913762633614,0.03570444618638931,1.0,0.05,255,,200,15,50
939,0.13417062858033008,0.6810147503113098,0.10438186528707082,0.8053311372277705,0.02978876329325926,0.1,0.01,128,7.0,800,15,50
1991,0.1341901666943164,0.6809218413935005,0.09561274731070578,0.836665480360218,0.03857741938361063,1.0,0.03,128,5.0,800,15,20
1982,0.13424973469142099,0.6806384962582266,0.09707963270830255,0.8316152974104843,0.03717010198311843,1.0,0.03,128,5.0,400,15,20
